Node,Element Type,BACnet Object Name,BACnet Object Identifier,Text,Link Target,Center X,Center Y,Left,Top,Width,Height,Center X %,Center Y %,Hidden,Note
178,Value Display,NAE6/Field Bus1.FEC-CH4.CH4-AUTO,BI:3052954,,,433.0,355.5,417.7,350.4,30.5,10.2,24.97,44.6,,
179,Value Display,NAE6/Field Bus1.FEC-CH1.CH1TWS-T,AI:3052820,,,50.0,450.5,34.8,443.2,30.4,14.5,2.88,56.52,,
180,Text Label,,,Total,,678.7,284.8,664.7,276.8,28.0,16.0,39.14,35.73,,
181,Value Display,NAE6/Field Bus1.FEC-AH1.Parameters.OA-WB,AV:3054488,,,1262.0,81.5,1244.2,72.4,35.7,18.1,72.78,10.23,,
182,Text Label,,,TF,,678.7,405.5,671.7,397.5,14.0,16.0,39.14,50.88,,
183,Value Display,NAE6/Programming.Data Points.LP-KWpTON,AV:3018941,,,716.0,373.5,699.6,366.0,32.7,15.1,41.29,46.86,,
184,Value Display,NAE6/Field Bus1.FEC-TRT.TW-COND,AI:3053005,,,55.0,718.5,34.1,711.2,41.8,14.5,3.17,90.15,,
185,Text Label,,,%,,191.0,715.2,181.8,709.2,18.5,12.0,11.01,89.74,,
186,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TWFlow-TW1-WSP,AV:3091648,,,746.0,457.5,708.5,450.3,75.0,14.4,43.02,57.4,,
187,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-Evaporation,AV:3091485,,,954.0,665.5,920.4,658.6,67.2,13.9,55.02,83.5,,
188,Value Display,NAE6/Field Bus1.FEC-LP.PCW-F,AI:3052979,,,802.0,78.5,762.6,67.8,78.7,21.5,46.25,9.85,,
189,Value Display,NAE6/Field Bus1.CGM-CH9.CH9-HXP1-SC,AO:3095997,,,530.0,276.5,515.2,270.2,29.6,12.5,30.57,34.69,,
190,Value Display,NAE6/Field Bus2.FEC-CH5.CH5S-T,AI:3026940,,,1166.0,247.5,1150.8,240.2,30.4,14.5,67.24,31.05,,
191,Value Display,NAE6/Field Bus1.FEC-LP.LP8-SC,AO:3054399,,,1024.0,191.5,1009.2,185.2,29.6,12.5,59.05,24.03,,
192,Value Display,NAE6/Field Bus2.CH5-BACnet.AV-6,AV:3033141,,,1093.0,232.5,1080.4,225.4,25.1,14.2,63.03,29.17,,
193,Value Display,NAE6/Field Bus1.FEC-AH1.OA-RH2,AI:3054356,,,1323.0,61.0,1305.2,52.0,35.7,18.1,76.3,7.66,,
194,Value Display,NAE6/Field Bus1.FEC-LP.DCPLR-V2,AO:3054441,,,681.0,223.5,651.0,216.1,59.9,14.8,39.27,28.04,,
195,Value Display,NAE6/Field Bus1.FEC-CH4.CP4-SC,AO:3052964,,,440.0,220.5,426.6,215.4,26.8,10.2,25.37,27.67,,
196,Text Label,,,Sand Filter,,642.0,38.5,609.5,30.5,65.0,16.0,37.02,4.83,,
197,Value Display,NAE6/Field Bus1.FEC-LP.LP8-VLV,BO:3054402,,,1068.0,129.5,1053.2,123.2,29.6,12.5,61.59,16.25,,
198,Value Display,NAE6/Field Bus1.FEC-TP.TW-V7,BO:3091825,,,1384.0,747.5,1366.1,742.6,35.7,9.8,79.82,93.79,,
199,Value Display,NAE6/Field Bus1.FEC-TF.TWOA-DB2,AI:3054437,,,1439.0,40.5,1421.2,31.4,35.7,18.1,82.99,5.08,,
200,Value Display,NAE6/Field Bus2.TP9-KW.AI-5,AI:3099070,,,661.0,523.5,646.4,515.5,29.2,16.0,38.12,65.68,,
201,Value Display,NAE6/Field Bus2.TF6-KW.AI-5,AI:3032496,,,1293.0,534.5,1278.4,526.5,29.2,16.0,74.57,67.06,,
202,Value Display,NAE6/Field Bus2.FEC-TRT2.TW-ORP2,AI:3029199,,,1650.0,749.5,1629.6,742.2,40.8,14.5,95.16,94.04,,
203,Value Display,NAE6/Field Bus1.FEC-CH2.CH2R-T,AI:3052927,,,204.0,247.5,188.8,240.2,30.4,14.5,11.76,31.05,,
204,Text Label,,,Drain,,364.0,728.5,351.0,721.5,26.0,14.0,20.99,91.41,,
205,Value Display,NAE6/Field Bus1.FEC-TP.TP7-SS,BO:3054378,,,980.0,583.5,965.2,577.2,29.6,12.5,56.52,73.21,,
206,Value Display,NAE6/Field Bus2.FEC-CH5.CH5-HAND,BI:3026933,,,1090.0,371.5,1074.7,366.4,30.5,10.2,62.86,46.61,,
207,Value Display,NAE6/Field Bus1.FEC-TF.TW4S-T,AI:3052872,,,478.0,672.5,463.2,665.2,29.6,14.5,27.57,84.38,,
208,Value Display,NAE6/Field Bus2.FEC-CH7.CP7-SS,BO:3026990,,,1336.0,201.5,1323.4,194.7,25.1,13.6,77.05,25.28,,
209,Value Display,NAE6/Field Bus1.FEC-LP.PCWS-T,AI:3052981,,,821.0,46.5,804.4,38.4,33.2,16.2,47.35,5.83,,
210,Value Display,NAE6/Field Bus1.FEC-LP.LP5-VLV,BO:3054403,,,910.0,129.5,895.2,123.2,29.6,12.5,52.48,16.25,,
211,Value Display,NAE6/Field Bus1.FEC-CH1.CH1-AUTO,BI:3052817,,,79.5,353.5,64.2,348.4,30.5,10.2,4.58,44.35,,
212,Value Display,NAE6/Field Bus1.LP4-KW.AI-5,AI:3053650,,,794.0,149.5,779.4,141.5,29.2,16.0,45.79,18.76,,
213,Value Display,NAE6/Field Bus2.FEC-CH8.Parameters.CH8-%LOAD,AV:3027161,,,1566.0,285.5,1544.0,278.9,44.0,13.1,90.31,35.82,,
214,Value Display,NAE6/Field Bus1.FEC-LP.LP7-SS,BO:3054392,,,972.0,177.5,957.2,171.2,29.6,12.5,56.06,22.27,,
215,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1-LEVEL-SP,AV:3091674,,,601.7,611.9,585.9,605.5,31.5,12.8,34.7,76.78,,
216,Value Display,NAE6/Field Bus1.FEC-TP.TP2-SC,AO:3052914,,,726.0,597.5,711.2,591.2,29.6,12.5,41.87,74.97,,
217,Value Display,NAE6/Field Bus1.CGM-CH9.CH9S-T,AI:3095993,,,592.0,289.5,576.8,282.2,30.4,14.5,34.14,36.32,,
218,Value Display,NAE6/Field Bus1.CGM-CH9.CH9-AUTO,BI:3096000,,,593.0,392.0,577.7,386.9,30.5,10.2,34.2,49.18,,
219,Value Display,NAE6/Field Bus1.FEC-TRT.TW-BLW-F,AI:3053000,,,569.0,502.5,547.8,495.0,42.5,15.0,32.81,63.05,,
220,Value Display,NAE6/Field Bus2.FEC-CH7.CH7-ENABLE,BO:3026985,,,1358.0,385.5,1340.1,380.6,35.7,9.8,78.32,48.37,,
221,Value Display,NAE6/Field Bus2.CH7-BACnet.AV-18,AV:3038591,,,1415.0,307.5,1402.4,300.4,25.1,14.2,81.6,38.58,,
222,Value Display,NAE6/Field Bus1.CH1-BACnet.AV-5,AV:3053081,,,155.0,264.5,142.4,257.4,25.1,14.2,8.94,33.19,,
223,Value Display,NAE6/Field Bus1.FEC-CH2.CH2-F,AI:3052925,,,272.0,212.5,252.5,205.0,39.0,15.0,15.69,26.66,,
224,Value Display,NAE6/Field Bus1.FEC-TF.TF1-SC,AO:3052890,,,233.0,546.5,218.2,540.2,29.6,12.5,13.44,68.57,,
225,Value Display,NAE6/Field Bus1.FEC-CH3.Parameters.CH3-eRATE,AV:3054667,,,312.6,307.5,298.9,300.9,27.2,13.1,18.03,38.58,,
226,Value Display,NAE6/Field Bus1.CH4-BACnet.AV-12,AV:3054167,,,400.0,308.5,380.8,302.4,38.3,12.2,23.07,38.71,,
227,Value Display,NAE6/Field Bus1.FEC-CH4.CH4S-T,AI:3052959,,,507.0,247.5,491.8,240.2,30.4,14.5,29.24,31.05,,
228,Value Display,NAE6/Field Bus2.FEC-CH8.CH8STM-PRS,AI:3026996,,,1680.9,382.5,1665.7,375.2,30.4,14.5,96.94,47.99,,
229,Value Display,NAE6/Field Bus1.FEC-CH4.Parameters.CH4-LOAD,AV:3054703,,,447.0,276.5,418.9,269.2,56.1,14.6,25.78,34.69,,
230,Value Display,NAE6/Field Bus1.FEC-CH2.CH2TWR-T,AI:3052928,,,221.0,450.5,205.8,443.2,30.4,14.5,12.75,56.52,,
231,Value Display,NAE6/Field Bus1.FEC-AH1.ELCRM1-T,AI:3052860,,,81.5,106.5,55.0,99.0,53.0,15.1,4.7,13.36,,
232,Value Display,NAE6/Programming.Data Points.PRIM-F,AV:3052138,,,442.0,108.0,406.2,99.5,71.5,17.0,25.49,13.55,,
233,Value Display,NAE6/Field Bus2.CH7-BACnet.AV-6,AV:3038574,,,1334.0,230.5,1321.4,224.9,25.1,11.1,76.93,28.92,,
234,Value Display,NAE6/Field Bus1.CH2-BACnet.AV-40,AV:3054059,,,178.0,338.5,158.8,332.4,38.3,12.2,10.27,42.47,,
235,Value Display,NAE6/Field Bus1.FEC-TP.TWMU1-V,AO:3052920,,,766.0,662.5,739.3,656.9,53.4,11.2,44.18,83.12,,
236,Value Display,NAE6/Field Bus1.FEC-TRT.TW-PH,AI:3053004,,,55.0,701.5,34.1,694.2,41.8,14.5,3.17,88.02,,
237,Value Display,NAE6/Field Bus1.FEC-TP.TW-LVL1,AI:3052904,,,594.0,626.5,570.6,619.4,46.9,14.2,34.26,78.61,,
238,Value Display,NAE6/Field Bus1.CGM-CH9.CH9-HXP1-SS,BO:3095999,,,530.0,263.5,515.2,257.2,29.6,12.5,30.57,33.06,,
239,Value Display,NAE6/Field Bus1.FEC-LP.LP1-VLV,BO:3052974,,,641.0,129.5,626.2,123.2,29.6,12.5,36.97,16.25,,
240,Value Display,NAE6/Field Bus1.FEC-CH2.Parameters.CH2-%LOAD,AV:3054634,,,204.5,292.5,180.4,285.9,48.2,13.1,11.79,36.7,,
241,Value Display,NAE6/Field Bus1.FEC-TF.TW2S-T,AI:3052895,,,294.0,672.5,279.2,665.2,29.6,14.5,16.96,84.38,,
242,Text Label,,,Phase 2,,383.0,142.5,346.6,134.5,72.9,16.0,22.09,17.88,,
243,Value Display,NAE6/Field Bus1.FEC-TP.TP4-SC,AO:3052916,,,811.0,597.5,796.2,591.2,29.6,12.5,46.77,74.97,,
244,Value Display,NAE45/Programming.Weather Station.OADB-T,AV:3021782,,,1204.0,40.5,1186.2,31.4,35.7,18.1,69.43,5.08,,Point on NAE45 (outside the five controllers)
245,Value Display,NAE6/Field Bus1.FEC-TF.TW5S-T,AI:3054421,,,1124.0,671.5,1109.2,664.2,29.6,14.5,64.82,84.25,,
246,Value Display,NAE6/Field Bus1.FEC-TP.TW-V8,BO:3091823,,,1476.0,748.5,1458.1,743.6,35.7,9.8,85.12,93.91,,
247,Value Display,NAE6/Field Bus2.CH6-BACnet.AV-40,AV:3033257,,,1190.0,333.5,1170.8,327.4,38.3,12.2,68.63,41.84,,
248,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1-CELL4-NDX,AV:3091629,,,115.0,615.5,100.7,608.6,28.6,13.8,6.63,77.23,,
249,Value Display,NAE6/Field Bus1.FEC-CH2.Parameters.Alarm Reset,MV:3054641,,,253.4,334.7,240.2,329.2,26.5,11.0,14.62,41.99,,
250,Value Display,NAE6/Field Bus1.FEC-LP.LP6-SC,AO:3054398,,,919.0,191.5,904.2,185.2,29.6,12.5,53.0,24.03,,
251,Value Display,NAE6/Field Bus1.FEC-TF.TF2-SS,BO:3052884,,,332.0,533.5,317.2,527.2,29.6,12.5,19.15,66.94,,
252,Value Display,NAE6/Field Bus1.FEC-TF.Parameters.TWOA-WB2,AV:3055301,,,1439.0,81.5,1421.2,72.4,35.7,18.1,82.99,10.23,,
253,Value Display,NAE6/Field Bus1.FEC-TRT.TW1-BLWDWN-V,AO:3108715,,,616.0,502.5,598.1,497.6,35.7,9.8,35.52,63.05,,
254,Value Display,NAE6/Field Bus1.FEC-LP.LP5-SS,BO:3054390,,,867.0,177.5,852.2,171.2,29.6,12.5,50.0,22.27,,
255,Value Display,NAE6/Field Bus1.CH4-BACnet.AV-112,AV:3054201,,,416.0,327.5,396.8,321.4,38.3,12.2,23.99,41.09,,
256,Text Label,,,Primary,,383.0,105.5,346.6,97.5,72.9,16.0,22.09,13.24,,
257,Value Display,NAE6/Field Bus1.FEC-CH2.CH2S-T,AI:3052929,,,269.0,247.5,253.8,240.2,30.4,14.5,15.51,31.05,,
258,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-MU-GPM-WSP,AV:3055215,,,992.0,721.5,971.3,715.2,41.5,12.5,57.21,90.53,,
259,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-CELL5-NDX,AV:3101087,,,1615.2,547.8,1600.9,540.9,28.6,13.8,93.15,68.73,,
260,Text Label,,,User Enable,,698.0,732.5,663.5,724.5,69.0,16.0,40.25,91.91,,
261,Value Display,NAE6/Field Bus1.FEC-TF.TWR-T1,AI:3052893,,,806.0,750.5,791.2,743.2,29.6,14.5,46.48,94.17,,
262,Value Display,NAE6/Field Bus1.FEC-CH3.CH3-ENABLE,BO:3052948,,,311.0,380.5,295.7,375.4,30.5,10.2,17.94,47.74,,
263,Value Display,NAE6/Programming.Data Points.ECP-PCW-HkWpTon,AV:3000028,,,716.0,284.5,696.7,276.4,38.7,16.2,41.29,35.7,,
264,Value Display,NAE6/Field Bus2.CH8-BACnet.AV-5,AV:3038659,,,1700.0,215.1,1687.4,209.5,25.1,11.1,98.04,26.98,,
265,Value Display,NAE6/Field Bus1.FEC-CH1.CH1-ENABLE,BO:3052827,,,79.5,377.5,64.2,372.4,30.5,10.2,4.58,47.37,,
266,Text Label,,,CELL 1 NDX,,60.0,570.6,29.5,563.1,61.0,15.0,3.46,71.59,,
267,Text Label,,,CP,,679.7,358.5,671.2,350.5,17.0,16.0,39.2,44.98,,
268,Value Display,NAE6/Field Bus2.CH8-BACnet.AV-41,AV:3038679,,,1681.0,257.5,1653.7,250.4,54.6,14.2,96.94,32.31,,
269,Value Display,NAE6/Field Bus1.FEC-LP.LP3-SC,AO:3052991,,,746.0,191.5,731.2,185.2,29.6,12.5,43.02,24.03,,
270,Value Display,NAE6/Field Bus1.LP3-KW.AI-5,AI:3053607,,,740.0,149.5,725.4,141.5,29.2,16.0,42.68,18.76,,
271,Value Display,NAE6/Field Bus1.FEC-TF.TWOA-RH,AI:3052897,,,1384.0,60.5,1366.2,51.4,35.7,18.1,79.82,7.59,,
272,Value Display,NAE6/Field Bus1.FEC-AH1.OA-RH,AI:3052861,,,1262.0,60.5,1244.2,51.4,35.7,18.1,72.78,7.59,,
273,Value Display,NAE6/Programming.Data Points.DCPLR-F,AV:3052165,,,872.1,227.5,842.1,220.5,59.9,13.9,50.29,28.54,,
274,Value Display,NAE6/Field Bus1.FEC-LP.LP4-VLV,BO:3052977,,,798.0,129.5,783.2,123.2,29.6,12.5,46.02,16.25,,
275,Value Display,NAE6/Field Bus1.FEC-TF.TW1R-T,AI:3054357,,,256.0,688.5,243.1,681.2,25.8,14.5,14.76,86.39,,
276,Value Display,NAE6/Field Bus2.CH6-BACnet.AV-12,AV:3033230,,,1190.0,345.5,1170.8,339.4,38.3,12.2,68.63,43.35,,
277,Value Display,NAE6/Programming.Data Points.ECP-PCW-LD,AV:3000026,,,841.0,301.5,796.5,291.5,89.0,20.0,48.5,37.83,,
278,Value Display,NAE6/Field Bus1.FEC-CH3.CH3R-T,AI:3052942,,,323.0,247.5,307.8,240.2,30.4,14.5,18.63,31.05,,
279,Value Display,NAE6/Field Bus2.FEC-CH7.CH7-AUTO,BI:3026965,,,1358.0,361.5,1342.7,356.4,30.5,10.2,78.32,45.36,,
280,Value Display,NAE6/Field Bus1.CH9-BACnet.ENTERING CH LIQ TEMP,AV:3098394,,,522.0,309.5,509.4,302.4,25.1,14.2,30.1,38.83,,
281,Value Display,NAE6/Field Bus1.FEC-TP.TW-LOLVL,BI:3052919,,,594.0,641.5,570.6,635.2,46.9,12.5,34.26,80.49,,
282,Text Label,,,Rev,,303.0,517.5,292.5,509.5,21.0,16.0,17.47,64.93,,
283,Value Display,NAE6/Field Bus1.FEC-TF.Parameters.TW1-AVG-TWRT,AV:3055297,,,616.0,749.5,596.5,740.5,39.0,18.0,35.52,94.04,,
284,Value Display,NAE6/Field Bus1.FEC-TP.TW-V6,BO:3091824,,,1288.0,747.5,1270.1,742.6,35.7,9.8,74.28,93.79,,
285,Value Display,NAE6/Field Bus2.TP7-KW.AI-5,AI:3029637,,,943.0,525.5,928.4,517.5,29.2,16.0,54.38,65.93,,
286,Value Display,NAE6/Field Bus1.FEC-AH1.BCWS-T1,AI:3052840,,,134.0,81.5,119.2,74.2,29.6,14.5,7.73,10.23,,
287,Text Label,,,kW/Ton,,716.0,269.5,692.0,261.0,48.0,17.0,41.29,33.81,,
288,Text Label,,,Phase 1,,383.0,125.5,346.6,117.5,72.9,16.0,22.09,15.75,,
289,Value Display,NAE6/Field Bus1.FEC-TP.TW-V1,BO:3091830,,,264.0,748.5,246.1,743.6,35.7,9.8,15.22,93.91,,
290,Value Display,NAE6/Field Bus1.FEC-CH4.CH4R-T,AI:3052957,,,442.0,247.5,426.8,240.2,30.4,14.5,25.49,31.05,,
291,Value Display,NAE6/Field Bus2.FEC-CH5.CH5-ENABLE,BO:3026944,,,1090.0,383.5,1074.7,378.4,30.5,10.2,62.86,48.12,,
292,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2 MU PI SL-OUTSTATE,MV:3091662,,,992.0,749.5,971.3,743.2,41.5,12.5,57.21,94.04,,
293,Value Display,NAE6/Field Bus1.FEC-TF.TW6R-T,AI:3054418,,,1281.0,688.5,1268.1,681.2,25.8,14.5,73.88,86.39,,
294,Text Label,,,TF-WSP,,1074.0,540.5,1053.5,533.0,41.0,15.0,61.94,67.82,,
295,Value Display,NAE6/Field Bus2.FEC-CH5.CH5TWS-T,AI:3026937,,,1061.0,447.5,1045.8,440.2,30.4,14.5,61.19,56.15,,
296,Value Display,NAE6/Field Bus1.FEC-CH1.Parameters.CH1-eRATE,AV:3054468,,,76.6,306.5,63.0,299.9,27.2,13.1,4.42,38.46,,
297,Value Display,NAE6/Field Bus1.FEC-CH3.CP3-SC,AO:3052949,,,320.0,220.5,306.6,215.4,26.8,10.2,18.45,27.67,,
